assay_chembl_id,assay_description,assay_type,canonical_smiles,document_chembl_id,molecule_chembl_id,pchembl_value,relation,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,type,units,value,target_name,target_organism,data_source,std_smiles,pIC50,activity_class,scaffold
CHEMBL2028073,MMV: Inhibition of Trypanosoma cruzi (Tulahuen C4 LacZ) (Chagas in vitro).,F,CCN(CC)CCNc1ccnc2cc(Cl)ccc12,CHEMBL2028040,CHEMBL317364,5.2,=,=,IC50,nM,6349.6,CHEMBL368,IC50,uM,6.34960412979126,T_cruzi,Trypanosoma cruzi,ChEMBL,CCN(CC)CCNc1ccnc2cc(Cl)ccc12,5.197253632702421,Active,c1ccc2ncccc2c1
CHEMBL4263548,Antitrypanosomal activity against Trypanosoma cruzi Tulahuen C2C4 trypomastigotes infected in rat skeletal myoblasts L-6 cells after 96 hrs by CPRG/Nonidet reagent based spectrophotometric method,F,COc1cc(/C=C/C(=O)O)ccc1O,CHEMBL4261582,CHEMBL32749,,=,=,IC50,nM,154590.0,CHEMBL368,IC50,uM,154.59,T_cruzi,Trypanosoma cruzi,ChEMBL,COc1cc(/C=C/C(=O)O)ccc1O,3.8108186028192628,Inactive,c1ccccc1
CHEMBL3090726,Leishmanicidal activity against extracellular promastigote stage of Leishmania amazonensis MHOM/Br/79/Maria assessed as reduction of parasite load after 48 hrs by resazurin dye-based fluorometric analysis,F,O=S(=O)(Nc1ccc2nccnc2c1)c1ccc(Cl)cc1,CHEMBL3085685,CHEMBL3085888,4.33,=,=,IC50,nM,46200.0,CHEMBL612877,IC50,uM,46.2,L_amazonensis,Leishmania amazonensis,ChEMBL,O=S(=O)(Nc1ccc2nccnc2c1)c1ccc(Cl)cc1,4.335358024443875,Inactive,O=S(=O)(Nc1ccc2nccnc2c1)c1ccccc1
CHEMBL4726524,Trypanocidal activity against Trypanosoma cruzi Y strain bloodstream trypomastigotes isolated from infected Albino Swiss mouse assessed as lysis of parasite in presence of 5 % mouse blood incubated for 24 hrs by Neubauer chamber method,F,COC(=O)C1(C(=O)OC)Cc2cc3c(cc2C1)C(=O)C(Br)=CC3=O,CHEMBL4725276,CHEMBL4796419,,=,=,IC50,nM,149500.0,CHEMBL368,IC50,uM,149.5,T_cruzi,Trypanosoma cruzi,ChEMBL,COC(=O)C1(C(=O)OC)Cc2cc3c(cc2C1)C(=O)C(Br)=CC3=O,3.8253588073395517,Inactive,O=C1C=CC(=O)c2cc3c(cc21)CCC3
CHEMBL3431451,"GSK_TCAKS: pIC50 Leishmania donovani Imaging: Infected Macrophages. Assay plates (384-well) were prepared by adding 250nL of compound to each well. For single shot assay, the final compound concentration was 5 uM. For potency determinations, eleven-point one in three dilution curves were generated with a top concentration of 50 uM. Two exposure images were taken for each well using 405 nm and 488 nm laser excitation. Automated image analysis was performed with a script developed on Acapella High Content Imaging and Analysis Software (PerkinElmer). Output: Percent of infected macrophage cells were reported for each well.",F,COc1cc(C(C)C)c(S(C)(=O)=O)cc1C(=O)N1CCN(c2ccccc2Cl)CC1,CHEMBL3430912,CHEMBL3430945,4.8,=,=,IC50,nM,14219.09,CHEMBL367,pIC50,,4.8,L_donovani,Leishmania donovani,ChEMBL,COc1cc(C(C)C)c(S(C)(=O)=O)cc1C(=O)N1CCN(c2ccccc2Cl)CC1,4.847128196899122,Inactive,O=C(c1ccccc1)N1CCN(c2ccccc2)CC1
CHEMBL4052217,Antileishmanial activity against Trypanosoma cruzi infected in human MRC-5 cells by luciferase reporter gene assay,F,CC1(COc2ccc(-c3ccc(OC(F)(F)F)cc3)nc2)CCn2cc([N+](=O)[O-])nc2O1,CHEMBL4049454,CHEMBL4065342,6.6,=,=,IC50,nM,250.0,CHEMBL368,IC50,uM,0.25,T_cruzi,Trypanosoma cruzi,ChEMBL,CC1(COc2ccc(-c3ccc(OC(F)(F)F)cc3)nc2)CCn2cc([N+](=O)[O-])nc2O1,6.6020599913279625,Active,c1ccc(-c2ccc(OCC3CCn4ccnc4O3)cn2)cc1
CHEMBL1924307,Antileishmanial activity against extracellular promastigotes form of Leishmania amazonensis MHOM/ BR/77/LTB0016 after 24 hrs by neubauer chamber analysis,F,Clc1ccc(-n2cc(C3=NCCN3)cn2)cc1Cl,CHEMBL1921680,CHEMBL1922304,,=,=,IC50,nM,297000.0,CHEMBL612877,IC50,uM,297.0,L_amazonensis,Leishmania amazonensis,ChEMBL,Clc1ccc(-n2cc(C3=NCCN3)cn2)cc1Cl,3.5272435506827877,Inactive,c1ccc(-n2cc(C3=NCCN3)cn2)cc1
CHEMBL3366242,Trypanocidal activity against epimastigote stage of Trypanosoma cruzi infected in african green monkey Vero cells assessed as cell viability after 24 hrs by MTT assay,F,Cn1ncc2c1C(=O)C1=C(CC(C)(C)O1)C2=O,CHEMBL3351423,CHEMBL3331097,5.6,=,=,IC50,nM,2530.0,CHEMBL368,IC50,uM,2.53,T_cruzi,Trypanosoma cruzi,ChEMBL,Cn1ncc2c1C(=O)C1=C(CC(C)(C)O1)C2=O,5.5968794788241825,Active,O=C1C2=C(OCC2)C(=O)c2[nH]ncc21
CHEMBL5255192,Antitrypanosomal activity against Trypanosoma cruzi trypomastigotes assessed as parasite growth inhibition,F,CCC/C=C/CCCOC(=O)c1ccccc1,CHEMBL5252587,CHEMBL5279868,4.11,=,=,EC50,nM,77400.0,CHEMBL368,EC50,uM,77.4,T_cruzi,Trypanosoma cruzi,ChEMBL,CCC/C=C/CCCOC(=O)c1ccccc1,4.111259039317107,Inactive,c1ccccc1
CHEMBL5621569,Antileishmanial activity against Leishmania donovani promastigotes assessed as reduction in parasitic growth by MTT assay,F,COC(=O)c1ccc(C2OC(C)(C)C3CC(=O)C(C)C2C3)cc1,CHEMBL5620368,CHEMBL5629860,5.31,=,=,IC50,nM,4900.0,CHEMBL367,IC50,uM,4.9,L_donovani,Leishmania donovani,ChEMBL,COC(=O)c1ccc(C2OC(C)(C)C3CC(=O)C(C)C2C3)cc1,5.309803919971486,Active,O=C1CC2COC(c3ccccc3)C(C1)C2
CHEMBL1943897,Antiparasitic activity against nifurtimox-sensitive amastigotes of Trypanosoma cruzi Tulahuen expressing LacZ gene infected in human MRC5 cells using chlorophenolred b-Dgalacto-pyranoside as substrate by colorimetric method,F,CC(=O)C1=NN(c2ccccc2)C2C3N(c4ccccc4)N=C(C(C)=O)N3c3ccccc3N12,CHEMBL1938376,CHEMBL1939604,4.42,=,=,IC50,nM,25370.0,CHEMBL368,IC50,uM,38.14,T_cruzi,Trypanosoma cruzi,ChEMBL,CC(=O)C1=NN(c2ccccc2)C2C3N(c4ccccc4)N=C(C(C)=O)N3c3ccccc3N12,4.595679532778269,Inactive,C1=NN(c2ccccc2)C2C3N(C=NN3c3ccccc3)c3ccccc3N12
CHEMBL4124905,Trypanocidal activity against Trypanosoma cruzi MHOM/Pe/2011/Arequipa DTU 5 epimastigotes after 48 hrs by resazurin dye based assay,F,O=C(CCN1CCN(c2ccc([N+](=O)[O-])cc2)CC1)c1ccc(Br)cc1,CHEMBL4118256,CHEMBL4127072,4.57,=,=,IC50,nM,39700.0,CHEMBL368,IC50,uM,27.2,T_cruzi,Trypanosoma cruzi,ChEMBL,O=C(CCN1CCN(c2ccc([N+](=O)[O-])cc2)CC1)c1ccc(Br)cc1,4.401209493236885,Inactive,O=C(CCN1CCN(c2ccccc2)CC1)c1ccccc1
CHEMBL5097891,Antitrypanosomal activity against Trypanosoma cruzi Tulahuen C2C4,F,Brc1ccc2[nH]c3c[n+](Cc4cccc5ccccc45)ccc3c2c1.[Br-],CHEMBL5096184,CHEMBL5180720,5.12,=,=,IC50,nM,7500.0,CHEMBL368,IC50,uM,7.5,T_cruzi,Trypanosoma cruzi,ChEMBL,Brc1ccc2[nH]c3c[n+](Cc4cccc5ccccc45)ccc3c2c1,5.1249387366083,Active,c1ccc2c(C[n+]3ccc4c(c3)[nH]c3ccccc34)cccc2c1
CHEMBL2028073,MMV: Inhibition of Trypanosoma cruzi (Tulahuen C4 LacZ) (Chagas in vitro).,F,Cc1cc(Nc2cccc(F)c2)nc(NCc2ccccc2)n1,CHEMBL2028040,CHEMBL579105,6.04,=,=,IC50,nM,918.94,CHEMBL368,IC50,uM,0.9189440011978148,T_cruzi,Trypanosoma cruzi,ChEMBL,Cc1cc(Nc2cccc(F)c2)nc(NCc2ccccc2)n1,6.036712843912673,Active,c1ccc(CNc2nccc(Nc3ccccc3)n2)cc1
CHEMBL5245887,Antileishmanial activity against promastigote form of Leishmania infantum,F,C=CC(C)(C)c1cc2cc3c(cc2oc1=O)OC(C)(C)[C@@H](O)C3,CHEMBL5244247,CHEMBL5274216,4.56,=,=,IC50,nM,27500.0,CHEMBL612848,IC50,uM,27.5,L_infantum,Leishmania infantum,ChEMBL,C=CC(C)(C)c1cc2cc3c(cc2oc1=O)OC(C)(C)[C@@H](O)C3,4.560667306169737,Inactive,O=c1ccc2cc3c(cc2o1)OCCC3
CHEMBL4274061,Antileishmanial activity against axenic amastigote stage of Leishmania infantum assessed as inhibition of parasite metabolic activity after 48 hrs by luciferase reporter gene based luminescence assay,F,O=[N+]([O-])c1c(CS(=O)(=O)c2ccccc2)nc2c(-c3ccc(CO)cc3)cc(Cl)cn12,CHEMBL4270592,CHEMBL4282515,5.82,=,=,IC50,nM,1500.0,CHEMBL612848,IC50,uM,1.5,L_infantum,Leishmania infantum,ChEMBL,O=[N+]([O-])c1c(CS(=O)(=O)c2ccccc2)nc2c(-c3ccc(CO)cc3)cc(Cl)cn12,5.823908740944319,Active,O=S(=O)(Cc1cn2cccc(-c3ccccc3)c2n1)c1ccccc1
CHEMBL1805455,Antitrypanosomal activity against Trypanosoma cruzi CL Brener clone epimastigotes assessed as inhibition of parasite growth incubated for 6 days by hemocytometry,F,CN1CC(=O)N(CC(=O)NO)C(=O)C12C1CC3CC(C1)CC2C3,CHEMBL1800014,CHEMBL1801715,5.44,=,=,IC50,nM,3620.0,CHEMBL368,IC50,uM,3.62,T_cruzi,Trypanosoma cruzi,ChEMBL,CN1CC(=O)N(CC(=O)NO)C(=O)C12C1CC3CC(C1)CC2C3,5.441291429466834,Active,O=C1CNC2(C(=O)N1)C1CC3CC(C1)CC2C3
CHEMBL3614909,Antiparasitic activity against epimastigotes of Trypanosoma cruzi Dm28c assessed as reduction of parasite count after 5 days,F,COc1ccc(/C(COc2ccc(Br)cc2)=N\NC(=S)Nc2ccccc2)cc1,CHEMBL3612009,CHEMBL3613572,4.99,=,=,IC50,nM,10200.0,CHEMBL368,IC50,uM,10.2,T_cruzi,Trypanosoma cruzi,ChEMBL,COc1ccc(/C(COc2ccc(Br)cc2)=N\NC(=S)Nc2ccccc2)cc1,4.991399828238082,Inactive,S=C(N/N=C(/COc1ccccc1)c1ccccc1)Nc1ccccc1
CHEMBL3387029,Antiparasitic activity against epimastigote stage of Trypanosoma cruzi infected in Vero cells assessed as parasite growth inhibition after 24 hrs by hemocytometery,F,Clc1ccc2c(c1)C[C@@H]1C[C@@H](c3ccc(Br)s3)N2O1,CHEMBL3352355,CHEMBL3330184,4.83,=,=,IC50,nM,19300.0,CHEMBL368,IC50,uM,14.7,T_cruzi,Trypanosoma cruzi,ChEMBL,Clc1ccc2c(c1)C[C@@H]1C[C@@H](c3ccc(Br)s3)N2O1,4.714442690992226,Inactive,c1csc([C@@H]2C[C@H]3Cc4ccccc4N2O3)c1
CHEMBL5097658,Antiprotozoal activity against Leishmania donovani MHOM/ET/67/L82 axenic amastigote assessed as parasite growth inhibition incubated for resazurin dye based fluorometry,F,CC1(C)CCc2c(ccc(CNCc3ccccc3)c2O)O1,CHEMBL5096178,CHEMBL5189963,4.28,=,=,IC50,nM,52000.0,CHEMBL367,IC50,uM,52.0,L_donovani,Leishmania donovani,ChEMBL,CC1(C)CCc2c(ccc(CNCc3ccccc3)c2O)O1,4.2839966563652006,Inactive,c1ccc(CNCc2ccc3c(c2)CCCO3)cc1
CHEMBL3820430,Antitrypanosomal activity against epimastigote stage of Trypanosoma cruzi Y assessed as reduction in parasitic count after 96 hrs by Neubauer hemocytometry,F,COc1ccc(/C=C(\C)C(=O)/C=C/c2c(Cl)cccc2Cl)cc1,CHEMBL3817790,CHEMBL3818286,4.71,=,=,IC50,nM,23750.0,CHEMBL368,IC50,uM,19.6,T_cruzi,Trypanosoma cruzi,ChEMBL,COc1ccc(/C=C(\C)C(=O)/C=C/c2c(Cl)cccc2Cl)cc1,4.624336386039115,Inactive,O=C(C=Cc1ccccc1)/C=C/c1ccccc1
CHEMBL928703,Antileishmanial activity against Leishmania amazonensis IFLA/BR/67 promastigotes at pH 8.0 after 72 hrs,F,CCCCCCCCCCCCC/C=C1/CCC[C@H](NCCCC)[C@H]1OC(C)=O,CHEMBL1140784,CHEMBL254939,5.04,=,=,IC50,nM,9100.0,CHEMBL612877,IC50,uM,9.1,L_amazonensis,Leishmania amazonensis,ChEMBL,CCCCCCCCCCCCC/C=C1/CCC[C@H](NCCCC)[C@H]1OC(C)=O,5.040958607678906,Active,C=C1CCCCC1
CHEMBL1037599,Antileishmanial activity against Leishmania donovani MHOM/ET/ 67/HU3 amastigote infected in CD1 mouse peritoneal exudate macrophages assessed as parasite growth inhibition after 5 days by Giemsa staining,F,CCN(CCNC(=O)[C@@H](N)[C@@H](C)O)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,CHEMBL1154601,CHEMBL573506,4.82,=,=,IC50,nM,15300.0,CHEMBL367,IC50,uM,15.3,L_donovani,Leishmania donovani,ChEMBL,CCN(CCNC(=O)[C@@H](N)[C@@H](C)O)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,4.815308569182401,Inactive,c1ccc(Nc2ccnc3ccccc23)cc1
CHEMBL4343673,Antileishmanial activity against amastigote stage of Leishmania infantum MHOM/MA(BE)/67/ITMAP263 infected in mouse peritoneal macrophage assessed as parasite growth inhibition incubated for 5 days by Giemsa staining based assay,F,O=C(NCCc1nc2ncc(Cl)cc2[nH]1)c1ccccc1,CHEMBL4342426,CHEMBL4435668,4.19,=,=,IC50,nM,64000.0,CHEMBL612848,IC50,uM,64.0,L_infantum,Leishmania infantum,ChEMBL,O=C(NCCc1nc2ncc(Cl)cc2[nH]1)c1ccccc1,4.1938200260161125,Inactive,O=C(NCCc1nc2ncccc2[nH]1)c1ccccc1
CHEMBL2028073,MMV: Inhibition of Trypanosoma cruzi (Tulahuen C4 LacZ) (Chagas in vitro).,F,CCOc1ccc(Nc2c3ccccc3nc3ccccc23)cc1.Cl,CHEMBL2028040,CHEMBL601041,5.9,=,=,IC50,nM,1251.75,CHEMBL368,IC50,uM,1.2517476081848145,T_cruzi,Trypanosoma cruzi,ChEMBL,CCOc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,5.902482399929053,Active,c1ccc(Nc2c3ccccc3nc3ccccc23)cc1
CHEMBL1924398,Antitrypanosomal activity against trypomastigote form of Trypanosoma cruzi Tulahuen expressing beta-galactosidase infected in mouse NIH/3T3 cells assessed as inhibition of parasite replication after 4 days by betagalactosidase-based luminescence assay,F,CN(Cc1ccccc1)C(=O)C1CCCN(Cc2ccc([N+](=O)[O-])cc2)C1,CHEMBL1921698,CHEMBL1732272,5.12,=,=,IC50,nM,7630.0,CHEMBL368,IC50,uM,7.63,T_cruzi,Trypanosoma cruzi,ChEMBL,CN(Cc1ccccc1)C(=O)C1CCCN(Cc2ccc([N+](=O)[O-])cc2)C1,5.117475462045119,Active,O=C(NCc1ccccc1)C1CCCN(Cc2ccccc2)C1
CHEMBL5254098,Antitrypanosomal activity against Trypanosoma cruzi Silvio X10/7 trypomastigotes infected in African green monkey Vero cells incubated for 72 hrs by Hoechst 33342 staining based analysis,F,COc1cccc(NC(=O)c2nnn(Cc3ccc(-n4cccn4)cc3)c2N)c1,CHEMBL5252542,CHEMBL5281904,6.7,=,=,EC50,nM,199.53,CHEMBL368,pEC50,,6.7,T_cruzi,Trypanosoma cruzi,ChEMBL,COc1cccc(NC(=O)c2nnn(Cc3ccc(-n4cccn4)cc3)c2N)c1,6.699991797446187,Active,O=C(Nc1ccccc1)c1cn(Cc2ccc(-n3cccn3)cc2)nn1
CHEMBL3054149,Antileishmanial activity against Leishmania donovani promastigotes after 72 hr by alamar blue assay,F,COc1ccc(CN(CCc2c[nH]c3ccccc23)Cc2ccc(Br)cc2)cc1O,CHEMBL3046338,CHEMBL2261972,5.0,=,=,EC50,nM,9880.0,CHEMBL367,EC50,uM,9.88,L_donovani,Leishmania donovani,ChEMBL,COc1ccc(CN(CCc2c[nH]c3ccccc23)Cc2ccc(Br)cc2)cc1O,5.005243055412372,Active,c1ccc(CN(CCc2c[nH]c3ccccc23)Cc2ccccc2)cc1
CHEMBL3431450,"GSK_TCAKS: pIC50 Leishmania donovani viability assay using fluorescence intensity. Assay plates (1536-well) were prepared by adding 30nL per well of compound. For single shot assay, the final compound concentration was 5uM. For potency determinations, eleven-point one in three dilution curves were generated with a top concentration of 50uM. Briefly, eGFP LdBOB axenic amastigotes were harvested, fixed and counted in a CASY cell counter (Roche-Applied Science). A final concentration of 1.5 * 10^5 cells per well were prepared in amastigote media containing 500 U/mL penicillin/streptomycin (Invitrogen) and 6uL was dispensed to each experimental well using a Multidrop Combi dispenser (Thermo Scientific). 6uL of assay media was dispensed to control columns used as reference for 100% compound response. Following incubation for 72 h at 37C, 5% CO2, 2 uL of resazurin was added to each well at a final concentration of 0.5 mM in phosphate buffered saline (PBS) with IGEPAL (Sigma-Aldrich), 0.05% (v/v). The plates were incubated for 4 h at room temperature and resorufin fluorescence was detected using a PerkinElmer EnVision plate reader with excitation at 528 nm and emission at 590 nm.",F,COC(=O)c1ccc(-c2cnc3ccc(NCc4ccccn4)nn23)cc1,CHEMBL3430912,CHEMBL3431373,4.9,=,=,IC50,nM,12589.25,CHEMBL367,pIC50,,4.9,L_donovani,Leishmania donovani,ChEMBL,COC(=O)c1ccc(-c2cnc3ccc(NCc4ccccn4)nn23)cc1,4.900000142057633,Inactive,c1ccc(-c2cnc3ccc(NCc4ccccn4)nn23)cc1
CHEMBL3366011,Antileishmanial activity against intracellular amastigote stage of Leishmania donovani MHOM/ET/67/HU3 infected in human THP1 cells after 3 days by confocal microscopy,F,FC(F)(F)c1ccc(-c2ccc(CN3C4=NCCN4c4ccccc43)cc2)cc1,CHEMBL3352366,CHEMBL3322752,4.99,=,=,EC50,nM,6705.0,CHEMBL367,EC50,uM,10.3,L_donovani,Leishmania donovani,ChEMBL,FC(F)(F)c1ccc(-c2ccc(CN3C4=NCCN4c4ccccc43)cc2)cc1,5.173601217812382,Active,c1ccc(-c2ccc(CN3C4=NCCN4c4ccccc43)cc2)cc1
CHEMBL4156139,Antiparasitic activity against trypomastigote form of Trypanosoma cruzi assessed as parasite lysis after 24 hrs by Pizzi-Brener method,F,O=C1/C(=C/c2ccccc2Cl)CCC/C1=C\c1ccccc1Cl,CHEMBL4152314,CHEMBL478481,4.44,=,=,EC50,nM,32000.0,CHEMBL368,EC50,uM,36.2,T_cruzi,Trypanosoma cruzi,ChEMBL,O=C1/C(=C/c2ccccc2Cl)CCC/C1=C\c1ccccc1Cl,4.494850021680094,Inactive,O=C1/C(=C/c2ccccc2)CCC/C1=C\c1ccccc1
CHEMBL4231836,Antileishmanial activity against Leishmania infantum MHOM/MA (BE)/67 amastigotes infected in primary peritoneal mouse macrophages after 120 hrs by giemsa staining-based microscopic analysis,F,CNc1nc(Nc2ccc(F)cc2)nc(Oc2c(C)cc(C)cc2C)n1,CHEMBL4229376,CHEMBL4238534,4.62,=,=,IC50,nM,24000.0,CHEMBL612848,IC50,uM,24.0,L_infantum,Leishmania infantum,ChEMBL,CNc1nc(Nc2ccc(F)cc2)nc(Oc2c(C)cc(C)cc2C)n1,4.619788758288394,Inactive,c1ccc(Nc2ncnc(Oc3ccccc3)n2)cc1
CHEMBL4602741,Antileishmanial activity against Leishmania infantum,F,O=S(=O)(Nc1cccc2cnccc12)c1ccc2ccccc2c1,CHEMBL4602601,CHEMBL4647491,4.64,=,=,IC50,nM,23000.0,CHEMBL612848,IC50,uM,23.0,L_infantum,Leishmania infantum,ChEMBL,O=S(=O)(Nc1cccc2cnccc12)c1ccc2ccccc2c1,4.638272163982407,Inactive,O=S(=O)(Nc1cccc2cnccc12)c1ccc2ccccc2c1
CHEMBL2444085,Antimicrobial activity against Leishmania donovani amastigotes,F,CSc1ccc(OCc2ncc([N+](=O)[O-])n2C)cc1,CHEMBL2440016,CHEMBL1631694,5.55,=,=,IC50,nM,1200.0,CHEMBL367,IC50,uM,2.8,L_donovani,Leishmania donovani,ChEMBL,CSc1ccc(OCc2ncc([N+](=O)[O-])n2C)cc1,5.920818753952375,Active,c1ccc(OCc2ncc[nH]2)cc1
CHEMBL3626934,Antileishmanial activity against Leishmania donovani MHOM/IN/80/Dd8 expressing luciferase reporter gene infected in mouse J-774A1 cells assessed as inhibition of amastigote stage formation incubated for 72 hrs by luminometry,F,Clc1ccc(Nc2nc(-c3ccccn3)cs2)nc1,CHEMBL3621138,CHEMBL546826,7.05,=,=,IC50,nM,90.0,CHEMBL367,IC50,uM,0.09,L_donovani,Leishmania donovani,ChEMBL,Clc1ccc(Nc2nc(-c3ccccn3)cs2)nc1,7.045757490560675,Active,c1ccc(Nc2nc(-c3ccccn3)cs2)nc1
CHEMBL4323680,Antitrypanosomal activity against Trypanosoma cruzi Tulahuen trypomastigotes beta-galactosidase infected in rat H9c2 cells measured after 72 hrs by DRAQ5 DNA dye based confocal microscopic analysis,F,CC(C)(C)C(=O)Nc1nc2ccc(Cl)cc2s1,CHEMBL4321829,CHEMBL4472874,6.02,=,=,IC50,nM,950.0,CHEMBL368,IC50,uM,0.95,T_cruzi,Trypanosoma cruzi,ChEMBL,CC(C)(C)C(=O)Nc1nc2ccc(Cl)cc2s1,6.022276394711152,Active,c1ccc2scnc2c1
CHEMBL3137484,DNDI: Chagas in Vitro,F,N#Cc1cc(C(F)(F)F)ccc1N1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,CHEMBL3137440,CHEMBL3137473,8.15,=,=,IC50,nM,7.0,CHEMBL368,IC50,uM,0.007,T_cruzi,Trypanosoma cruzi,ChEMBL,N#Cc1cc(C(F)(F)F)ccc1N1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,8.154901959985743,Active,c1ccc(N2CCC(N(c3ccccc3)c3cccnc3)CC2)cc1
CHEMBL3383476,Antiparasitic activity against trypomastigote forms of Trypanosoma cruzi Tulahuen C2C4 infected in rat L6 cells assessed as inhibition of growth after 96 hrs by inverted microscopy,F,Cc1nc([N+](=O)[O-])cn1CCCNC(=O)c1sc2ccccc2c1Cl,CHEMBL3351635,CHEMBL3358491,4.49,=,=,IC50,nM,32200.0,CHEMBL368,IC50,uM,32.2,T_cruzi,Trypanosoma cruzi,ChEMBL,Cc1nc([N+](=O)[O-])cn1CCCNC(=O)c1sc2ccccc2c1Cl,4.492144128304169,Inactive,O=C(NCCCn1ccnc1)c1cc2ccccc2s1
CHEMBL4023801,Antitrypanosomal activity against Trypanosoma cruzi infected in human MRC5 cells after 7 days by alpha-galactosidase reporter gene assay,F,O=[N+]([O-])c1nc2n(n1)C[C@@H](OCc1cccc(OC(F)(F)F)c1)CO2,CHEMBL4020832,CHEMBL4090795,6.51,=,=,IC50,nM,310.0,CHEMBL368,IC50,uM,0.31,T_cruzi,Trypanosoma cruzi,ChEMBL,O=[N+]([O-])c1nc2n(n1)C[C@@H](OCc1cccc(OC(F)(F)F)c1)CO2,6.508638306165727,Active,c1ccc(CO[C@H]2COc3ncnn3C2)cc1
CHEMBL4314467,Antileishmanial activity against GFP-expressing Leishmania amazonensis MHOM/BR/75/Josefa intracellular amastigotes infected in murine peritoneal macrophages incubated for 72 hrs by spectrofluorimetry analysis,F,O=C(N/N=C/c1ccc([N+](=O)[O-])s1)c1ncccn1,CHEMBL4311990,CHEMBL4447066,5.08,=,=,IC50,nM,8410.0,CHEMBL612877,IC50,uM,8.41,L_amazonensis,Leishmania amazonensis,ChEMBL,O=C(N/N=C/c1ccc([N+](=O)[O-])s1)c1ncccn1,5.075204004202088,Active,O=C(N/N=C/c1cccs1)c1ncccn1
CHEMBL1863510,"DNDI: Inhibition of Chagas Disease parasite Trypanosoma cruzi (Tulahuen LacZ, Clone C4), in vitro.",F,CS(=O)(=O)N1CCN(C(c2ccc(C#N)cc2)c2cccnc2)CC1,CHEMBL1862790,CHEMBL1863063,6.44,=,=,IC50,nM,365.0,CHEMBL368,IC50,uM,0.365,T_cruzi,Trypanosoma cruzi,ChEMBL,CS(=O)(=O)N1CCN(C(c2ccc(C#N)cc2)c2cccnc2)CC1,6.437707135543525,Active,c1ccc(C(c2cccnc2)N2CCNCC2)cc1
CHEMBL4673565,Antileishmanial activity against amastigote stage of Leishmania infantum MHOM/MA(BE)/67/ITMAP263 infected in mouse peritoneal macrophage assessed as parasite growth inhibition incubated for 5 days by Giemsa staining based microscopic analysis,F,CS(=O)(=O)c1ccccc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,CHEMBL4673183,CHEMBL4743179,4.49,=,=,IC50,nM,32359.37,CHEMBL612848,pIC50,,4.49,L_infantum,Leishmania infantum,ChEMBL,CS(=O)(=O)c1ccccc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,4.489999942195333,Inactive,O=S(=O)(c1ccccc1)N(Cc1ccccc1)Cc1ccccc1
CHEMBL5624263,Antitrypanosomal activity against epimastigote form of Trypanosoma cruzi Y assessed as inhibition of parasite proliferation incubated for 72 hrs by resazurin dye based analysis,F,CCCc1ccc(OCC(O)Cn2cc(COc3ccc(Cl)cc3)nn2)c(OC)c1,CHEMBL5620433,CHEMBL5624708,4.71,=,=,IC50,nM,20220.0,CHEMBL368,IC50,uM,19.7,T_cruzi,Trypanosoma cruzi,ChEMBL,CCCc1ccc(OCC(O)Cn2cc(COc3ccc(Cl)cc3)nn2)c(OC)c1,4.694218848745018,Inactive,c1ccc(OCCCn2cc(COc3ccccc3)nn2)cc1
CHEMBL1863510,"DNDI: Inhibition of Chagas Disease parasite Trypanosoma cruzi (Tulahuen LacZ, Clone C4), in vitro.",F,CC(C)(C)OC(=O)NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1,CHEMBL1862790,CHEMBL1863233,6.58,=,=,IC50,nM,260.0,CHEMBL368,IC50,uM,0.26,T_cruzi,Trypanosoma cruzi,ChEMBL,CC(C)(C)OC(=O)NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1,6.585026652029182,Active,c1ccc(C(c2cnccn2)N2CCCCC2)cc1
CHEMBL959536,Antileishmanial activity against Leishmania donovani MHOM/ET/67/L82 axenic amastigotes after 72 hrs by resazurin assay,F,Cc1ccc(N)cc1C#CC1(O)CN2CCC1CC2,CHEMBL1137637,CHEMBL478347,4.54,=,=,IC50,nM,28500.0,CHEMBL367,IC50,uM,28.5,L_donovani,Leishmania donovani,ChEMBL,Cc1ccc(N)cc1C#CC1(O)CN2CCC1CC2,4.54515513999149,Inactive,C(#CC1CN2CCC1CC2)c1ccccc1
CHEMBL5231920,Antitrypanosomal activity against Trypanosoma cruzi ATCC CCL92 assessed as reduction in viable parasite measured after 48 hrs by Hoechst 33342 staining based microscopic analysis,F,O=c1c2nc([N+](=O)[O-])cn2ccn1Cc1ccc(-c2ccccc2)cc1,CHEMBL5230134,CHEMBL5273984,5.33,=,=,IC50,nM,4650.0,CHEMBL368,IC50,uM,4.65,T_cruzi,Trypanosoma cruzi,ChEMBL,O=c1c2nc([N+](=O)[O-])cn2ccn1Cc1ccc(-c2ccccc2)cc1,5.3325470471100465,Active,O=c1c2nccn2ccn1Cc1ccc(-c2ccccc2)cc1
